peopleCd,peopleNm,peopleNmEn,repRoleNm,filmoNames
20391114,강형민,,기타,동화지만 청불입니다|아마존 활명수|거미집|브로큰
20391098,이가현,,배급진행,"동화지만 청불입니다|아마존 활명수|안녕, 할부지|쥬라기캅스 극장판: 전설의 고대생물을 찾아라|거미집|브로큰"
20393177,이소영,,VFX 아티스트,베테랑2|파묘|파일럿|밀수|용감한 시민|천박사 퇴마 연구소: 설경의 비밀|달짝지근해: 7510|탄생|공조2: 인터내셔날|연애 빠진 로맨스|마루이 비디오|자백|서복|물괴|1987
20391094,이누리,,배급진행,"동화지만 청불입니다|아마존 활명수|안녕, 할부지|쥬라기캅스 극장판: 전설의 고대생물을 찾아라|거미집|브로큰"
20391097,백슬비,,배급진행,"동화지만 청불입니다|아마존 활명수|안녕, 할부지|쥬라기캅스 극장판: 전설의 고대생물을 찾아라|거미집|브로큰"
20400555,전홍식,,기타,브로큰
20398148,김보연,,배급진행,"동화지만 청불입니다|아마존 활명수|안녕, 할부지|쥬라기캅스 극장판: 전설의 고대생물을 찾아라|브로큰"
20163596,양시은,,VFX 슈퍼바이저,"검은 수녀들|댓글부대|설계자|거미집|늑대사냥|킬링 로맨스|카운트|한산 리덕스|한산: 용의 출현|인질|싱크홀|아이|#살아있다|히트맨|백두산|시동|가장 보통의 연애|타짜: 원 아이드 잭|엑시트|클로젯|미스터 주: 사라진 VIP|사바하|국가부도의 날|안시성|협상|인랑|변산|사라진 밤|염력|꾼|미옥|대장 김창수|남한산성|군함도|박열|하루|그대 이름은 장미|싱글라이더|목숨 건 연애|판도라|형|밀정|국가대표 2|부산행|궁합|순정|좋아해줘|조선마술사|극적인 하룻밤|순수의 시대|사도|장수상회|조선명탐정 : 사라진 놉의 딸|쎄시봉|강남 1970|쿼바디스|터널 3D|해적: 바다로 간 산적|몬스터|히어로|관상|감기|스파이|타워|도둑들|가비|미운오리새끼|페이스메이커|마이 웨이|투혼|최종병기 활|퀵|고지전|플레이|달빛 길어올리기|아이들...|평양성|글러브|이층의 악당|페스티발|초능력자|무적자|악마를 보았다|아저씨|이끼|폭풍전야|비밀애|주유소 습격사건 2|걸프렌즈|귀향|킬 미|요가학원|작전|키친|7급 공무원|핸드폰|좋은 놈, 나쁜 놈, 이상한 놈 |세븐 데이즈|권순분여사 납치사건|1번가의 기적|중천|열혈남아|한반도|구타유발자들|청춘만화|청연|오로라 공주|박수칠 때 떠나라|공공의 적 2|여고괴담 4 : 목소리|태풍태양|썸|귀신이 산다|낭만자객|아카시아(Acacia)|1000만"
20391113,박지선,,배급진행,"동화지만 청불입니다|아마존 활명수|안녕, 할부지|쥬라기캅스 극장판: 전설의 고대생물을 찾아라|거미집|브로큰"
20194956,윤여정,,홍보/마케팅 진행,아마존 활명수|브로큰|경성학교: 사라진 소녀들|차이나타운|살인의뢰|조선명탐정 : 사라진 놉의 딸|기술자들|우리는 형제입니다|맨홀|우는 남자
20222166,문소영,,기획진행,"아마존 활명수|브로큰|힘을 내요, 미스터 리|아가씨|럭키|뷰티 인사이드"
20386651,전수진,,배급진행,동화지만 청불입니다|그녀가 죽었다|범죄도시4|화사한 그녀|범죄도시3|리바운드|살수|동감|컴백홈|킬링 로맨스|브로큰|제니
20388626,이숙현,Suzy LEE,배급진행,"동화지만 청불입니다|아마존 활명수|안녕, 할부지|쥬라기캅스 극장판: 전설의 고대생물을 찾아라|30일|거미집|브로큰|머니백"
20341148,황승민,,배급진행,"동화지만 청불입니다|아마존 활명수|안녕, 할부지|쥬라기캅스 극장판: 전설의 고대생물을 찾아라|30일|거미집|브로큰|백두산|신의 한 수: 귀수편|나쁜 녀석들: 더 무비|엑시트|기생충|클로젯|걸캅스|사바하|극한직업"
20344345,김지연,Sophie J. Kim,배급진행,"동화지만 청불입니다|아마존 활명수|안녕, 할부지|쥬라기캅스 극장판: 전설의 고대생물을 찾아라|탈출: 프로젝트 사일런스|30일|거미집|범죄도시2|카시오페아|강릉|브로큰|나는 나를 해고하지 않는다|조제|다시 만난 날들|테우리|사바하|증인|뺑반|스윙키즈|국가부도의 날|남한산성"
20319084,김은영,,배급진행,"동화지만 청불입니다|아마존 활명수|안녕, 할부지|쥬라기캅스 극장판: 전설의 고대생물을 찾아라|30일|거미집|범죄도시2|강릉|브로큰|나는 나를 해고하지 않는다|조제|다시 만난 날들|테우리|악인전|다시, 봄|너의 결혼식"
20198429,김파랑,,VFX 매니지먼트,검은 수녀들|하이재킹|댓글부대|설계자|거미집|늑대사냥|킬링 로맨스|카운트|한산 리덕스|한산: 용의 출현|인질|싱크홀|괴기맨숀|아이|#살아있다|히트맨|백두산|시동|가장 보통의 연애|타짜: 원 아이드 잭|엑시트|클로젯|미스터 주: 사라진 VIP|사바하|국가부도의 날|안시성|협상|인랑|변산|사라진 밤|염력|꾼|미옥|대장 김창수|남한산성|군함도|박열|하루|그대 이름은 장미|목숨 건 연애|판도라|형|밀정|슈퍼 프렌즈|국가대표 2|부산행|궁합|순정|좋아해줘|조선마술사|극적인 하룻밤|순수의 시대|사도|장수상회|조선명탐정 : 사라진 놉의 딸|쎄시봉|강남 1970|국제시장|두근두근 내 인생|해무(海霧)|역린|방황하는 칼날|플랜맨
20141305,염도선,YEOM Do-seon,VFX 슈퍼바이저,검은 수녀들|하이재킹|댓글부대|설계자|늑대사냥|킬링 로맨스|카운트|한산 리덕스|한산: 용의 출현|인질|싱크홀|괴기맨숀|아이|#살아있다|히트맨|가장 보통의 연애|타짜: 원 아이드 잭|엑시트|기생충|클로젯|미스터 주: 사라진 VIP|자전차왕 엄복동|목격자|염력|꾼|미옥|대장 김창수|남한산성|군함도|박열|하루|싱글라이더|판도라|형|밀정|국가대표 2|부산행|궁합|조선마술사|극적인 하룻밤|순수의 시대|사도|극비수사|장수상회|화장|조선명탐정 : 사라진 놉의 딸|쎄시봉|강남 1970|국제시장|두근두근 내 인생|해무(海霧)|역린|방황하는 칼날|동창생|히어로|관상|숨바꼭질|고령화 가족|신세계|타워|도둑들|가비|페이스메이커|마이 웨이|라스트 갓파더
20373204,정소윤,,배급진행,"아마존 활명수|안녕, 할부지|쥬라기캅스 극장판: 전설의 고대생물을 찾아라|거미집|카시오페아|어부바|온 세상이 하얗다|한창나이 선녀님|액션히어로|클라이밍|브로큰|1984 최동원|더스트맨|스트레스 제로|잔칫날|담쟁이"
20337198,김무연,,배급진행,"아마존 활명수|안녕, 할부지|쥬라기캅스 극장판: 전설의 고대생물을 찾아라|거미집|리바운드|서울괴담|킹메이커|혐오의 스타|브로큰|디바|사냥의 시간|오케이 마담|바람의 언덕|이장|정직한 후보|시동|영화로운 나날|블랙머니|니나 내나|열두 번째 용의자|가장 보통의 연애|변신|굿바이 썸머|레드슈즈|기방도령|비스트|시민 노무현|배심원들|사회인|겨울밤에|계절과 계절 사이|메기|동물, 원|벌새|밤의 문이 열린다|한강에게|생일|내가 사는 세상|국경의 왕|자전차왕 엄복동|언더독|스윙키즈|다영씨|리스펙트|뷰티풀 데이즈|창궐|나부야 나부야|안시성|대관람차|행복의 나라|우리마을|히치하이크|메이트|밤치기|살아남은 아이|목격자|나와 봄날의 약속|허스토리|더 펜션|바람 바람 바람|소공녀|염력|강철비|뽀로로 극장판 공룡섬 대모험|반드시 잡는다|저수지 게임|장산범|악녀|로마서 8:37|분장|원라인|아티스트: 다시 태어나다|루시드 드림|더 킹|판도라|그물|할머니의 먼 집|달빛궁궐|범죄의 여왕|서울역|부산행|졸업반|우리 연애의 이력|한낮의 피크닉|창간호|풍뎅이뎅이"
20335276,장원문,,배급진행,"아마존 활명수|안녕, 할부지|쥬라기캅스 극장판: 전설의 고대생물을 찾아라|언더 유어 베드|그녀의 취미생활|검은 소년|독친|비닐하우스|라방|혜옥이|부적: 남의 운을 빼앗는 자|오늘 출가합니다|썬더버드|아이를 위한 아이|카시오페아|어부바|온 세상이 하얗다|한창나이 선녀님|액션히어로|클라이밍|브로큰|나를 죽여줘|1984 최동원|더스트맨|스트레스 제로|잔칫날|담쟁이|기기괴괴 성형수|들리나요?|초미의 관심사|몽마르트 파파|카센타|버티고|나만 없어 고양이"
20363933,임재인,,홍보/마케팅 진행,"아마존 활명수|안녕, 할부지|외계+인 1부|헤어질 결심|브로커|카운트|공조2: 인터내셔날|랑종|브로큰|해적: 도깨비 깃발|기적|조제|오! 문희|#살아있다|백두산"
20368173,이미지,,사운드팀,검은 수녀들|베테랑2|탈출: 프로젝트 사일런스|탈주|파묘|외계+인 2부|더 문|설계자|서울의 봄|외계+인 1부|방법: 재차의|인생은 아름다워|#살아있다|백두산
20181010,김여울,,홍보/마케팅 진행,"아마존 활명수|안녕, 할부지|거미집|리바운드|브로큰|아내를 죽였다|윤희에게|두번할까요|인랑|암수살인|공작|1987|7호실|죽여주는 여자|아수라|밀정|난폭한 기록|남과 여|검사외전|대호|순수의 시대|손님|무뢰한|강남 1970|소수의견|남자가 사랑할 때|그 강아지 그 고양이|동창생|설국열차|신세계|음치 클리닉 "
20337738,장동은,,사운드,검은 수녀들|베테랑2|탈출: 프로젝트 사일런스|탈주|파묘|외계+인 2부|더 문|설계자|서울의 봄|비공식작전|비상선언|외계+인 1부|헤어질 결심|콘크리트 유토피아|방법: 재차의|인생은 아름다워|반도|#살아있다|백두산|기생충
20340017,임지현,,홍보/마케팅 진행,"아마존 활명수|안녕, 할부지|거미집|리바운드|브로큰|타짜: 원 아이드 잭|사자|항거:유관순 이야기|증인|말모이"
20340100,장연실,,투자,"아마존 활명수|안녕, 할부지|거미집|브로큰|특송|정직한 후보|시동|가장 보통의 연애|힘을 내요, 미스터 리|비스트|나의 특별한 형제|생일|언더독"
20395042,문정욱,,사운드팀,검은 수녀들|탈출: 프로젝트 사일런스|탈주|파묘
20400554,최시원,,사운드팀,검은 수녀들
20157572,최아람,,홍보/마케팅 진행,탈출: 프로젝트 사일런스|브로큰|슬로우 비디오|해적: 바다로 간 산적|악마를 보았다|여배우들|호우시절|마더|우리 생애 최고의 순간|소년은 울지 않는다|해변의 여인|말죽거리 잔혹사|위대한 유산|동갑내기 과외하기
10000951,강혜영,GANG Hye-yeong,사운드팀,"검은 수녀들|탈출: 프로젝트 사일런스|파묘|외계+인 2부|더 문|설계자|서울의 봄|거미집|외계+인 1부|브로커|카운트|방법: 재차의|인생은 아름다워|더 박스|이웃사촌|다만 악에서 구하소서|#살아있다|남산의 부장들|82년생 김지영|가장 보통의 연애|나랏말싸미|기생충|교회오빠|사바하|PMC: 더 벙커|스윙키즈|국가부도의 날|명당|인랑|레슬러|썬키스 패밀리|밤치기|너의 결혼식|신과함께-인과 연|변산|챔피언|골든슬럼버|흥부: 글로 세상을 바꾼 자|염력|신과함께-죄와 벌|꾼|미옥|대장 김창수|남한산성|택시운전사|박열|특별시민|마스터|판도라|스플릿|슈퍼 프렌즈|터널|부산행|궁합|역모-반란의 시대|비밀은 없다|해어화|순정|로봇, 소리|오빠생각|검은 사제들|탐정 : 더 비기닝|은밀한 유혹|사도|상의원|우리는 형제입니다|타짜-신의 손|두근두근 내 인생|해무(海霧)|좋은 친구들|명량|하이힐|수상한 그녀|플랜맨|변호인|톱스타|관상|감기|설국열차|미스터 고|감시자들|고령화 가족|런닝맨|7번방의 선물|아부의 왕|하울링|로맨틱 헤븐|평양성|페스티발|초능력자|무적자|퀴즈왕|그랑프리|악마를 보았다|끝과 시작|된장|구르믈 버서난 달처럼|평행이론|의형제|굿모닝 프레지던트|해운대|킹콩을 들다|마더|슬픔보다 더 슬픈 이야기|차우|핸드폰|쌍화점|미쓰 홍당무|님은 먼 곳에|좋은 놈, 나쁜 놈, 이상한 놈 |추격자|헨젤과 그레텔|가면|열한번째 엄마|바르게 살자|행복|사랑|어머니는 죽지 않는다|아들|날아라 허동구|바람피기 좋은 날|도레미파솔라시도|여름이 가기 전에|중천|열혈남아|거룩한 계보|우리들의 행복한 시간|뚝방전설|예의없는 것들|각설탕|괴물|아파트|비열한 거리|호로비츠를 위하여|국경의 남쪽|도마뱀|연리지|청춘만화|홀리데이|야수|왕의 남자|태풍|연애|6월의 일기|사랑해, 말순씨|오로라 공주|내 생애 가장 아름다운 일주일|외출|가발|박수칠 때 떠나라|천군|연애의 목적|남극일기|달콤한 인생|제니, 주노|신석기 블루스|역도산|내 머리 속의 지우개|슈퍼스타 감사용|귀신이 산다|가족|분신사바|내 남자의 로맨스|투 가이즈|인어 공주|아는 여자|령|엘리시움|장화, 홍련|튜브|화성으로 간 사나이|살인의 추억|오! 해피데이|지구를 지켜라|하얀방|연애소설|쓰리|폰|챔피언|울랄라씨스터즈|결혼은, 미친짓이다|정글쥬스|마고|피도 눈물도 없이|화산고|와니와 준하|달마야 놀자|킬러들의 수다|베사메무쵸|아이 러브 유|썸머 타임|파이란|친구|7인의 새벽|나도 아내가 있었으면 좋겠다|눈물|인류멸망 보고서|오감도|도쿄!|묻지마 패밀리"
20260533,이명훈,,DI팀,"아침바다 갈매기는|브레드이발소: 빵스타의 탄생|브레드이발소: 셀럽 인 베이커리타운|크로스|늦더위|고고다이노 극장판: 얼음공룡의 비밀|1번국도|모어|메모리: 조작살인|핫 블러드|죽이러 간다|브로큰|봉명주공|고양이들의 아파트|나는 조선사람입니다|라임크라임|그림자꽃|관계의 가나다에 있는 우리는|안녕, 미누|극장판 타오르지마 버스터-블랙어썰트의 귀환|청춘빌라 살인사건|언더독|돌아와요 부산항애(愛)|소나기|휴게소|달빛궁궐|터널 3D"
20140948,함종민,,DI팀,"아침바다 갈매기는|크로스|늦더위|고고다이노 극장판: 얼음공룡의 비밀|모어|메모리: 조작살인|핫 블러드|브로큰|봉명주공|고양이들의 아파트|나는 조선사람입니다|라임크라임|스트레스 제로|녹턴|그림자꽃|관계의 가나다에 있는 우리는|안녕, 미누|극장판 타오르지마 버스터-블랙어썰트의 귀환|무녀도|청춘빌라 살인사건|언더독|열대야|돌아와요 부산항애(愛)|어느 여름날 밤에|만담강호|더티 로맨스|달빛궁궐|나는 쓰레기다|타이밍|친애하는 지도자동지께|정글히어로|고스트 메신저 극장판|우리별 일호와 얼룩소|지옥화|파닥파닥|욕정이 활활|바비|소중한 날의 꿈|아버지는 개다|천년여우 여우비|주문진에서 주윤발을 만난다면|소나기|엄마 까투리"
20319263,김민지,,폴리,검은 수녀들|탈출: 프로젝트 사일런스|탈주|파묘|외계+인 2부|더 문|설계자|서울의 봄|거미집|외계+인 1부|경관의 피|자백|아이들은 즐겁다|파이터|기기괴괴 성형수|기생충|마왕의 딸 이리샤|악질경찰|사바하|극장판 공룡메카드: 타이니소어의 섬|스윙키즈|번개맨의 비밀|국가부도의 날|인랑|7년의 밤|너의 결혼식|변산|챔피언|소공녀|골든슬럼버|1급기밀|나만 없어 고양이
20400553,이규현,,DI팀,브로큰
20187465,신이나,SHIN I-na,폴리,검은 수녀들|탈출: 프로젝트 사일런스|탈주|파묘|외계+인 2부|더 문|설계자|서울의 봄|거미집|외계+인 1부|브로커|카운트|방법: 재차의|인생은 아름다워|달이 지는 밤|더 박스|파이터|이웃사촌|기기괴괴 성형수|#살아있다|기생충|아워 바디|마왕의 딸 이리샤|악질경찰|사바하|극장판 공룡메카드: 타이니소어의 섬|스윙키즈|번개맨의 비밀|국가부도의 날|인랑|7년의 밤|죄 많은 소녀|너의 결혼식|변산|챔피언|수성못|번개맨과 신비의 섬|곤지암|소공녀|골든슬럼버|산상수훈|두근두근|1급기밀|미스 푸줏간|연애담|착한아내|챌린지 게임|위대한 소원|원나잇스탠드|나홀로 휴가|캠핑|양치기들|섬. 사라진 사람들|P.S. 걸|슈퍼레이서 엔지|살인재능|고녀석 맛나겠다2 : 함께라서 행복해|연애의 맛|봄|슬로우 비디오|해적: 바다로 간 산적|황제를 위하여|아빠를 빌려드립니다|레드카펫|친구 2|소주와 아이스크림|나만 없어 고양이
20163942,이충규,LEE Chung-gyu,폴리,검은 수녀들|탈출: 프로젝트 사일런스|탈주|파묘|외계+인 2부|더 문|설계자|서울의 봄|거미집|외계+인 1부|브로커|카운트|방법: 재차의|인생은 아름다워|달이 지는 밤|더 박스|파이터|이웃사촌|기기괴괴 성형수|#살아있다|마왕의 딸 이리샤|아워 바디|악질경찰|사바하|극장판 공룡메카드: 타이니소어의 섬|스윙키즈|번개맨의 비밀|국가부도의 날|인랑|7년의 밤|죄 많은 소녀|너의 결혼식|변산|챔피언|수성못|번개맨과 신비의 섬|곤지암|소공녀|골든슬럼버|강철비|산상수훈|두근두근|1급기밀|미스 푸줏간|연애담|착한아내|챌린지 게임|위대한 소원|극장판 프랭키와 친구들: 생명의 나무|원나잇스탠드|나홀로 휴가|캠핑|양치기들|섬. 사라진 사람들|P.S. 걸|해에게서 소년에게|슈퍼레이서 엔지|살인재능|고녀석 맛나겠다2 : 함께라서 행복해|창백한 얼굴들|연애의 맛|봄|소리굽쇠|슬로우 비디오|해적: 바다로 간 산적|황제를 위하여|아빠를 빌려드립니다|레드카펫|친구 2|밤의 여왕|소원|깡철이|뫼비우스|공범|스파이|연애의 온도|아부의 왕|하울링|특수본|최종병기 활|고양이: 죽음을 보는 두 개의 눈|모비딕|로맨틱 헤븐|평양성|페스티발|초능력자|퀴즈왕|그랑프리|무적자|악마를 보았다|파괴된 사나이|끝과 시작|된장|구르믈 버서난 달처럼|평행이론|의형제|굿모닝 프레지던트|해운대|킹콩을 들다|마더|슬픔보다 더 슬픈 이야기|차우|핸드폰|쌍화점|서양 골동 양과자점 앤티크|소주와 아이스크림|숏버스 감성행|나만 없어 고양이|인류멸망 보고서
20400567,윤신애,,DI팀,브로큰
20393540,홍슬기,,대사,검은 수녀들|탈주|파묘|우리와 상관없이|서울의 봄
20384350,정은지,,대사,검은 수녀들|탈출: 프로젝트 사일런스|탈주|파묘|서울의 봄|외계+인 1부
20183965,서중권,SEO Joong-kwon,DI팀,아침바다 갈매기는|빅토리|여름이 끝날 무렵의 라트라비아타|치악산|크로스|다음 소희|뒤틀린 집|스위치|불도저에 탄 소녀|브로큰|소울메이트|쓰리: 아직 끝나지 않았다|뜨거운 피|더 박스|검객|더러운 돈에 손대지 마라|후쿠오카|찬실이는 복도 많지|감쪽같은 그녀|신의 한 수: 귀수편|북간도의 십자가|사자|도어락|군산: 거위를 노래하다|폴란드로 간 아이들|미쓰백|지금 만나러 갑니다|청년경찰|마리안느와 마가렛|임금님의 사건수첩|재심|순종|춘몽|남과 여|필름시대사랑|미션: 톱스타를 훔쳐라|터치 바이 터치|제4 이노베이터|쿼바디스|학교 가는길|경주|미조|족구왕|미녀전쟁|노리개|통통한 혁명|하나안|점박이:한반도의 공룡3D|제트
20184529,예은지,,대사,"검은 수녀들|탈출: 프로젝트 사일런스|탈주|파묘|외계+인 2부|더 문|설계자|거미집|외계+인 1부|브로커|카운트|방법: 재차의|인생은 아름다워|더 박스|이웃사촌|다만 악에서 구하소서|#살아있다|남산의 부장들|백두산|82년생 김지영|가장 보통의 연애|나랏말싸미|기생충|지푸라기라도 잡고 싶은 짐승들|사바하|PMC: 더 벙커|스윙키즈|국가부도의 날|명당|인랑|레슬러|썬키스 패밀리|밤치기|변산|골든슬럼버|흥부: 글로 세상을 바꾼 자|염력|신과함께-죄와 벌|꾼|미옥|대장 김창수|남한산성|택시운전사|박열|특별시민|마스터|판도라|스플릿|밀정|터널|부산행|궁합|역모-반란의 시대|해어화|순정|로봇, 소리|오빠생각|검은 사제들|이방인들"
20395098,김린하,Kim Lynha,DI팀,아침바다 갈매기는|빅토리|어디로 가고 싶으신가요|오랜만이다|브로큰
20183771,배유리,,대사,"검은 수녀들|파묘|설계자|공기살인|말아|보이스|간호중|메이드 인 루프탑|고백|이 안에 외계인이 있다|사라진 시간|얼굴없는 보스: 못다한 이야기 감독판|저 산 너머|히트맨|얼굴없는 보스|신의 한 수: 귀수편|애월|나쁜 녀석들: 더 무비|봉오동 전투|롱 리브 더 킹: 목포 영웅|왓칭|로망|영하의 바람|동물, 원|어쩌다, 결혼|도어락|홈|이월|암수살인|나와 봄날의 약속|허스토리|메리 크리스마스 미스터 모|기억의 밤|메소드|부라더|범죄도시|시인의 사랑|살인자의 기억법|혼자|빅뱅 메이드|사냥|나는 증인이다|우리 연애의 이력|시간이탈자|널 기다리며|그놈이다|돌연변이|간신|영도|경성학교: 사라진 소녀들|차이나타운|어우동: 주인 없는 꽃|워킹걸|더 테너 리리코 스핀토|황구|나의 사랑 나의 신부|레쓰링|인간중독|살인자|용의자|캐치미|집으로 가는 길|결혼전야|연애의 기술|코알라|롤러코스터|짓|뜨거운 안녕|사랑해! 진영아|개들의 전쟁|늑대소년|내 아내의 모든 것|콩가네|러브픽션|메모리즈|애타는 마음|새끼손가락|더 바디|무서운 이야기 2|무서운 이야기"
20360594,손민경,,DI팀,아침바다 갈매기는|빅토리|여름이 끝날 무렵의 라트라비아타|치악산|크로스|다음 소희|뒤틀린 집|스위치|불도저에 탄 소녀|브로큰|소울메이트|쓰리: 아직 끝나지 않았다|뜨거운 피|더 박스|검객|더러운 돈에 손대지 마라|찬실이는 복도 많지|감쪽같은 그녀|신의 한 수: 귀수편|북간도의 십자가
20400552,조현진,,사운드팀,검은 수녀들
20400546,김제연,,DI팀,브로큰
20395057,심유경,,사운드믹싱,검은 수녀들|파묘|이방인|기기묘묘2
20398288,오택민,,DI팀,여름이 끝날 무렵의 라트라비아타|브로큰
20228891,최재윤,,사운드팀,검은 수녀들|탈출: 프로젝트 사일런스|파묘|설계자|서울의 봄|거미집|외계+인 1부|브로커|카운트|방법: 재차의|인생은 아름다워|더 박스|이웃사촌|삼진그룹 영어토익반|다만 악에서 구하소서|남산의 부장들|백두산|82년생 김지영|가장 보통의 연애|나랏말싸미|기생충|지푸라기라도 잡고 싶은 짐승들|PMC: 더 벙커|명당|레슬러|신과함께-인과 연|해빙|죽여주는 여자|삼례|특별수사: 사형수의 편지|대배우|남과 여|좋아해줘|히말라야|열정같은소리하고있네|특종: 량첸살인기|더 폰|용이를 찾습니다
20399800,추창우,,DI팀,아침바다 갈매기는|브로큰
20321789,이다교,,DI팀,빅토리|스위치|불도저에 탄 소녀|브로큰|소울메이트|쓰리: 아직 끝나지 않았다|뜨거운 피|더 박스|검객|더러운 돈에 손대지 마라|후쿠오카|찬실이는 복도 많지|감쪽같은 그녀|신의 한 수: 귀수편|북간도의 십자가|사자|도어락
10066721,조예진,CHO Ye-jin,사운드디자이너,"검은 수녀들|탈출: 프로젝트 사일런스|탈주|파묘|외계+인 2부|더 문|설계자|서울의 봄|거미집|외계+인 1부|브로커|방법: 재차의|자백|이상한 나라의 수학자|더 박스|피원에이치 : 새로운 세계의 시작 |끝과 시작|평행이론|하모니|해운대|킹콩을 들다|마더|슬픔보다 더 슬픈 이야기|차우|핸드폰|쌍화점|서양 골동 양과자점 앤티크|미쓰 홍당무|님은 먼 곳에|좋은 놈, 나쁜 놈, 이상한 놈 |추격자|헨젤과 그레텔|가면|열한번째 엄마|펀치레이디|바르게 살자|궁녀|행복|사랑|어머니는 죽지 않는다|아들|날아라 허동구|바람피기 좋은 날|도레미파솔라시도|중천|거룩한 계보|우리들의 행복한 시간|뚝방전설|예의없는 것들|각설탕|괴물|아파트|비열한 거리|호로비츠를 위하여|도마뱀|연리지|청춘만화|홀리데이|야수|왕의 남자|태풍|6월의 일기|사랑해, 말순씨|오로라 공주|내 생애 가장 아름다운 일주일|외출|가발|박수칠 때 떠나라|천군|연애의 목적|남극일기|달콤한 인생|인형사|나두야 간다|내 여자친구를 소개합니다|뽀삐|숙자야|올레그|이렇게는 계속할 수 없어요.|할 수 있는 자가 구하라"
20317235,강솔이,,DI팀,아침바다 갈매기는|스위치|불도저에 탄 소녀|브로큰|소울메이트|쓰리: 아직 끝나지 않았다|뜨거운 피|더 박스|검객|더러운 돈에 손대지 마라|후쿠오카|찬실이는 복도 많지|감쪽같은 그녀|신의 한 수: 귀수편|북간도의 십자가|사자|도어락|군산: 거위를 노래하다|폴란드로 간 아이들|지금 만나러 갑니다
20400545,박찬웅,,사운드믹싱,검은 수녀들
10090090,황병준,HWANG Byoung-jun,음악 믹싱/레코딩,"검은 수녀들|파묘|노량: 죽음의 바다|범죄도시2|니 부모 얼굴이 보고 싶다|보호자|한산 리덕스|한산: 용의 출현|인질|싱크홀|발신제한|기적|강철비2: 정상회담|#살아있다|82년생 김지영|가장 보통의 연애|우상|사바하|국가부도의 날|여중생A|바람 바람 바람|골든슬럼버|1987|강철비|걷기왕|오빠생각|도리화가|검은 사제들|고녀석 맛나겠다2 : 함께라서 행복해|간신|헬머니|개를 훔치는 완벽한 방법|더 테너 리리코 스핀토|나의 사랑 나의 신부|용의자|캐치미|집으로 가는 길|연애의 온도|광해, 왕이 된 남자|미쓰GO|최종병기 활|헤드|세상에서 가장 아름다운 이별|하모니|해운대|마더|키친|핸드폰|1724 기방난동사건|헨젤과 그레텔|만남의 광장|기담|아들|수|사과|사랑니|말아톤|돌려차기|장화, 홍련|마리이야기"
20386574,김은지,,VFX 매니지먼트,청설|6시간 후 너는 죽는다|탈출: 프로젝트 사일런스|라방|한산 리덕스|브로큰
20153278,박문수,,음악,검은 수녀들|크로스|드라이브|극장판 윌벤져스 : 수상한 캠핑 대소동|올빼미|공조2: 인터내셔날|브로큰|리멤버|해적: 도깨비 깃발|미드나이트|오! 문희|오케이 마담|양자물리학|돈|기묘한 가족|협상|더 펜션|대장 김창수|뚜르: 내 생애 최고의 49일|공조|목숨 건 연애|봉이 김선달|굿바이 싱글|사냥|탐정 홍길동: 사라진 마을|대배우|검은 사제들|동창생|무법자
20271349,이영현,LEE YEONG HYEON,VFX 아티스트,아침바다 갈매기는|탈출: 프로젝트 사일런스|외계+인 2부|차박- 살인과 낭만의 밤|천박사 퇴마 연구소: 설경의 비밀|비공식작전|헌트|한산 리덕스|한산: 용의 출현|마녀(魔女) Part2. The Other One|브로큰
20139433,김바로,,음악진행,"검은 수녀들|노량: 죽음의 바다|발신제한|강철비2: 정상회담|82년생 김지영|가장 보통의 연애|스윙키즈|안녕, 나의 소녀 시절이여|1987|임금님의 사건수첩|굿바이 싱글|탐정 홍길동: 사라진 마을|도리화가|검은 사제들|관상|퍼펙트 게임|최종병기 활|김복남 살인사건의 전말|하모니|해운대|마더|슬픔보다 더 슬픈 이야기|크로싱|가루지기|헨젤과 그레텔|아들|백만장자의 첫사랑|왕의 남자|내 생애 가장 아름다운 일주일|분홍신|연애의 목적|스캔들-조선남녀상열지사|장화, 홍련|마리이야기"
20400551,김수현,,편집팀,검은 수녀들
20164917,이현진,,VFX 슈퍼바이저,탈출: 프로젝트 사일런스|범죄도시4|댓글부대|외계+인 2부|천박사 퇴마 연구소: 설경의 비밀|탄생|늑대사냥|헌트|액션동자|B컷|한산 리덕스|한산: 용의 출현|마녀(魔女) Part2. The Other One|방법: 재차의|브로큰|미션 파서블| 범죄해결 특수반|맞짱의 신: 시라소니|자산어보|저 산 너머|사냥|탐정 홍길동: 사라진 마을|퇴마: 무녀굴|연평해전|곤충왕국 3D|무림여대생
20378919,허지운,,편집팀,검은 수녀들|외계+인 2부|설계자|정직한 후보2|늑대사냥|외계+인 1부|보이스
20313450,이가람,,편집팀,검은 수녀들|외계+인 2부|치악산|설계자|정직한 후보2|늑대사냥|외계+인 1부|스텔라|보이스|싱크홀|새해전야|#살아있다|신의 한 수: 귀수편|82년생 김지영|판소리 복서|가장 보통의 연애|나쁜 녀석들: 더 무비|변신|비스트|돌멩이|생일|국가부도의 날|완벽한 타인|물괴
20398235,이우경,,VFX 매니지먼트,대도시의 사랑법|폭군|브로큰
